shift,worker_id,sequence,event_type,point,point_no,cycle_minutes,depart_center,arrive_point,service_start,service_end,return_center,depart_minute,service_start_minute,return_minute,path_to,path_back,travel_minutes,service_minutes,note
B3:16:00-00:00,B3-W12,12,inspection,XJ-0002,2,50.0,21:21,21:27,21:27,21:29,21:35,1281.272727,1287.272727,1295.272727,XJ-0022->XJ-0021->XJ-0004->XJ-0002,XJ-0002->XJ-0004->XJ-0021->XJ-0022,12.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W12,13,inspection,XJ-0022,22,35.0,21:36,21:36,21:36,21:38,21:38,1296.0,1296.0,1298.0,XJ-0022,XJ-0022,0.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W12,14,inspection,XJ-0011,11,35.0,21:53,22:08,22:08,22:11,22:26,1313.0,1328.0,1346.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006->XJ-0010->XJ-0011,XJ-0011->XJ-0010->XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,30.0,3.0,中心往返巡检任务
B3:16:00-00:00,B3-W12,15,inspection,XJ-0009,9,35.0,22:36,22:40,22:40,22:44,22:48,1356.0,1360.0,1368.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009,XJ-0009->XJ-0024->XJ-0023->XJ-0022,8.0,4.0,中心往返巡检任务
B3:16:00-00:00,B3-W12,16,inspection,XJ-0002,2,50.0,22:49,22:55,22:55,22:57,23:03,1368.545455,1374.545455,1382.545455,XJ-0022->XJ-0021->XJ-0004->XJ-0002,XJ-0002->XJ-0004->XJ-0021->XJ-0022,12.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W12,17,inspection,XJ-0003,3,35.0,23:05,23:12,23:12,23:15,23:22,1385.0,1392.0,1402.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003,XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,14.0,3.0,中心往返巡检任务
B3:16:00-00:00,B3-W12,18,inspection,XJ-0003,3,35.0,23:37,23:44,23:44,23:47,23:54,1417.0,1424.0,1434.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003,XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,14.0,3.0,中心往返巡检任务
B3:16:00-00:00,B3-W13,1,inspection,XJ-0019,19,35.0,16:12,16:16,16:16,16:18,16:22,972.0,976.0,982.0,XJ-0022->XJ-0020->XJ-0019,XJ-0019->XJ-0020->XJ-0022,8.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W13,2,inspection,XJ-0006,6,35.0,16:40,16:48,16:48,16:51,16:59,1000.0,1008.0,1019.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006,XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,16.0,3.0,中心往返巡检任务
B3:16:00-00:00,B3-W13,3,inspection,XJ-0019,19,35.0,17:16,17:20,17:20,17:22,17:26,1036.0,1040.0,1046.0,XJ-0022->XJ-0020->XJ-0019,XJ-0019->XJ-0020->XJ-0022,8.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W13,4,inspection,XJ-0006,6,35.0,17:44,17:52,17:52,17:55,18:03,1064.0,1072.0,1083.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006,XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,16.0,3.0,中心往返巡检任务
B3:16:00-00:00,B3-W13,5,inspection,XJ-0025,25,120.0,18:17,18:24,18:24,18:26,18:33,1097.0,1104.0,1113.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025,XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,14.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W13,6,inspection,XJ-0003,3,35.0,18:49,18:56,18:56,18:59,19:06,1129.0,1136.0,1146.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003,XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,14.0,3.0,中心往返巡检任务
B3:16:00-00:00,B3-W13,7,inspection,XJ-0009,9,35.0,19:24,19:28,19:28,19:32,19:36,1164.0,1168.0,1176.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009,XJ-0009->XJ-0024->XJ-0023->XJ-0022,8.0,4.0,中心往返巡检任务
B3:16:00-00:00,B3-W13,8,inspection,XJ-0006,6,35.0,19:52,20:00,20:00,20:03,20:11,1192.0,1200.0,1211.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006,XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,16.0,3.0,中心往返巡检任务
B3:16:00-00:00,B3-W13,9,inspection,XJ-0019,19,35.0,20:28,20:32,20:32,20:34,20:38,1228.0,1232.0,1238.0,XJ-0022->XJ-0020->XJ-0019,XJ-0019->XJ-0020->XJ-0022,8.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W13,10,inspection,XJ-0007,7,80.0,20:59,21:09,21:09,21:11,21:21,1258.571429,1268.571429,1280.571429,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0005->XJ-0007,XJ-0007->XJ-0005->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,20.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W13,11,inspection,XJ-0006,6,35.0,21:28,21:36,21:36,21:39,21:47,1288.0,1296.0,1307.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006,XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,16.0,3.0,中心往返巡检任务
B3:16:00-00:00,B3-W13,12,inspection,XJ-0013,13,80.0,22:00,22:17,22:17,22:22,22:39,1320.142857,1337.142857,1359.142857,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006->XJ-0010->XJ-0011->XJ-0013,XJ-0013->XJ-0011->XJ-0010->XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,34.0,5.0,中心往返巡检任务
B3:16:00-00:00,B3-W13,13,inspection,XJ-0022,22,35.0,22:40,22:40,22:40,22:42,22:42,1360.0,1360.0,1362.0,XJ-0022,XJ-0022,0.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W13,14,inspection,XJ-0025,25,120.0,23:05,23:12,23:12,23:14,23:21,1385.0,1392.0,1401.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025,XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,14.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W13,15,inspection,XJ-0009,9,35.0,23:40,23:44,23:44,23:48,23:52,1420.0,1424.0,1432.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009,XJ-0009->XJ-0024->XJ-0023->XJ-0022,8.0,4.0,中心往返巡检任务
B3:16:00-00:00,B3-W14,1,inspection,XJ-0004,4,35.0,16:13,16:16,16:16,16:18,16:21,973.0,976.0,981.0,XJ-0022->XJ-0021->XJ-0004,XJ-0004->XJ-0021->XJ-0022,6.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W14,2,inspection,XJ-0025,25,120.0,16:41,16:48,16:48,16:50,16:57,1001.0,1008.0,1017.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025,XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,14.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W14,3,inspection,XJ-0004,4,35.0,17:17,17:20,17:20,17:22,17:25,1037.0,1040.0,1045.0,XJ-0022->XJ-0021->XJ-0004,XJ-0004->XJ-0021->XJ-0022,6.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W14,4,inspection,XJ-0013,13,80.0,17:26,17:43,17:43,17:48,18:05,1045.857143,1062.857143,1084.857143,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006->XJ-0010->XJ-0011->XJ-0013,XJ-0013->XJ-0011->XJ-0010->XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,34.0,5.0,中心往返巡检任务
B3:16:00-00:00,B3-W14,5,inspection,XJ-0009,9,35.0,18:20,18:24,18:24,18:28,18:32,1100.0,1104.0,1112.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009,XJ-0009->XJ-0024->XJ-0023->XJ-0022,8.0,4.0,中心往返巡检任务
B3:16:00-00:00,B3-W14,6,inspection,XJ-0021,21,80.0,18:49,18:51,18:51,18:54,18:56,1129.428571,1131.428571,1136.428571,XJ-0022->XJ-0021,XJ-0021->XJ-0022,4.0,3.0,中心往返巡检任务
B3:16:00-00:00,B3-W14,7,inspection,XJ-0019,19,35.0,19:24,19:28,19:28,19:30,19:34,1164.0,1168.0,1174.0,XJ-0022->XJ-0020->XJ-0019,XJ-0019->XJ-0020->XJ-0022,8.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W14,8,inspection,XJ-0003,3,35.0,19:53,20:00,20:00,20:03,20:10,1193.0,1200.0,1210.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003,XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,14.0,3.0,中心往返巡检任务
B3:16:00-00:00,B3-W14,9,inspection,XJ-0004,4,35.0,20:29,20:32,20:32,20:34,20:37,1229.0,1232.0,1237.0,XJ-0022->XJ-0021->XJ-0004,XJ-0004->XJ-0021->XJ-0022,6.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W14,10,inspection,XJ-0002,2,50.0,20:38,20:44,20:44,20:46,20:52,1237.636364,1243.636364,1251.636364,XJ-0022->XJ-0021->XJ-0004->XJ-0002,XJ-0002->XJ-0004->XJ-0021->XJ-0022,12.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W14,11,inspection,XJ-0009,9,35.0,21:00,21:04,21:04,21:08,21:12,1260.0,1264.0,1272.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009,XJ-0009->XJ-0024->XJ-0023->XJ-0022,8.0,4.0,中心往返巡检任务
B3:16:00-00:00,B3-W14,12,inspection,XJ-0003,3,35.0,21:29,21:36,21:36,21:39,21:46,1289.0,1296.0,1306.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003,XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,14.0,3.0,中心往返巡检任务
B3:16:00-00:00,B3-W14,13,inspection,XJ-0003,3,35.0,22:01,22:08,22:08,22:11,22:18,1321.0,1328.0,1338.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003,XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,14.0,3.0,中心往返巡检任务
B3:16:00-00:00,B3-W14,14,inspection,XJ-0019,19,35.0,22:36,22:40,22:40,22:42,22:46,1356.0,1360.0,1366.0,XJ-0022->XJ-0020->XJ-0019,XJ-0019->XJ-0020->XJ-0022,8.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W14,15,inspection,XJ-0009,9,35.0,23:08,23:12,23:12,23:16,23:20,1388.0,1392.0,1400.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009,XJ-0009->XJ-0024->XJ-0023->XJ-0022,8.0,4.0,中心往返巡检任务
B3:16:00-00:00,B3-W14,16,inspection,XJ-0019,19,35.0,23:40,23:44,23:44,23:46,23:50,1420.0,1424.0,1430.0,XJ-0022->XJ-0020->XJ-0019,XJ-0019->XJ-0020->XJ-0022,8.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W15,1,inspection,XJ-0020,20,35.0,16:14,16:16,16:16,16:19,16:21,974.0,976.0,981.0,XJ-0022->XJ-0020,XJ-0020->XJ-0022,4.0,3.0,中心往返巡检任务
B3:16:00-00:00,B3-W15,2,inspection,XJ-0009,9,35.0,16:44,16:48,16:48,16:52,16:56,1004.0,1008.0,1016.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009,XJ-0009->XJ-0024->XJ-0023->XJ-0022,8.0,4.0,中心往返巡检任务
B3:16:00-00:00,B3-W15,3,inspection,XJ-0020,20,35.0,17:18,17:20,17:20,17:23,17:25,1038.0,1040.0,1045.0,XJ-0022->XJ-0020,XJ-0020->XJ-0022,4.0,3.0,中心往返巡检任务
B3:16:00-00:00,B3-W15,4,inspection,XJ-0003,3,35.0,17:45,17:52,17:52,17:55,18:02,1065.0,1072.0,1082.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003,XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,14.0,3.0,中心往返巡检任务
B3:16:00-00:00,B3-W15,5,inspection,XJ-0019,19,35.0,18:20,18:24,18:24,18:26,18:30,1100.0,1104.0,1110.0,XJ-0022->XJ-0020->XJ-0019,XJ-0019->XJ-0020->XJ-0022,8.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W15,6,inspection,XJ-0009,9,35.0,18:52,18:56,18:56,19:00,19:04,1132.0,1136.0,1144.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009,XJ-0009->XJ-0024->XJ-0023->XJ-0022,8.0,4.0,中心往返巡检任务
B3:16:00-00:00,B3-W15,7,inspection,XJ-0020,20,35.0,19:26,19:28,19:28,19:31,19:33,1166.0,1168.0,1173.0,XJ-0022->XJ-0020,XJ-0020->XJ-0022,4.0,3.0,中心往返巡检任务
B3:16:00-00:00,B3-W15,8,inspection,XJ-0025,25,120.0,19:53,20:00,20:00,20:02,20:09,1193.0,1200.0,1209.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025,XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,14.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W15,9,inspection,XJ-0020,20,35.0,20:30,20:32,20:32,20:35,20:37,1230.0,1232.0,1237.0,XJ-0022->XJ-0020,XJ-0020->XJ-0022,4.0,3.0,中心往返巡检任务
B3:16:00-00:00,B3-W15,10,inspection,XJ-0019,19,35.0,21:00,21:04,21:04,21:06,21:10,1260.0,1264.0,1270.0,XJ-0022->XJ-0020->XJ-0019,XJ-0019->XJ-0020->XJ-0022,8.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W15,11,inspection,XJ-0025,25,120.0,21:29,21:36,21:36,21:38,21:45,1289.0,1296.0,1305.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025,XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,14.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W15,12,inspection,XJ-0009,9,35.0,22:04,22:08,22:08,22:12,22:16,1324.0,1328.0,1336.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009,XJ-0009->XJ-0024->XJ-0023->XJ-0022,8.0,4.0,中心往返巡检任务
B3:16:00-00:00,B3-W15,13,inspection,XJ-0004,4,35.0,22:37,22:40,22:40,22:42,22:45,1357.0,1360.0,1365.0,XJ-0022->XJ-0021->XJ-0004,XJ-0004->XJ-0021->XJ-0022,6.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W15,14,inspection,XJ-0019,19,35.0,23:08,23:12,23:12,23:14,23:18,1388.0,1392.0,1398.0,XJ-0022->XJ-0020->XJ-0019,XJ-0019->XJ-0020->XJ-0022,8.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W15,15,inspection,XJ-0004,4,35.0,23:41,23:44,23:44,23:46,23:49,1421.0,1424.0,1429.0,XJ-0022->XJ-0021->XJ-0004,XJ-0004->XJ-0021->XJ-0022,6.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W16,1,inspection,XJ-0024,24,35.0,16:14,16:16,16:16,16:18,16:20,974.0,976.0,980.0,XJ-0022->XJ-0023->XJ-0024,XJ-0024->XJ-0023->XJ-0022,4.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W16,2,inspection,XJ-0019,19,35.0,16:44,16:48,16:48,16:50,16:54,1004.0,1008.0,1014.0,XJ-0022->XJ-0020->XJ-0019,XJ-0019->XJ-0020->XJ-0022,8.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W16,3,inspection,XJ-0024,24,35.0,17:18,17:20,17:20,17:22,17:24,1038.0,1040.0,1044.0,XJ-0022->XJ-0023->XJ-0024,XJ-0024->XJ-0023->XJ-0022,4.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W16,4,inspection,XJ-0019,19,35.0,17:48,17:52,17:52,17:54,17:58,1068.0,1072.0,1078.0,XJ-0022->XJ-0020->XJ-0019,XJ-0019->XJ-0020->XJ-0022,8.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W16,5,inspection,XJ-0004,4,35.0,18:21,18:24,18:24,18:26,18:29,1101.0,1104.0,1109.0,XJ-0022->XJ-0021->XJ-0004,XJ-0004->XJ-0021->XJ-0022,6.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W16,6,inspection,XJ-0019,19,35.0,18:52,18:56,18:56,18:58,19:02,1132.0,1136.0,1142.0,XJ-0022->XJ-0020->XJ-0019,XJ-0019->XJ-0020->XJ-0022,8.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W16,7,inspection,XJ-0024,24,35.0,19:26,19:28,19:28,19:30,19:32,1166.0,1168.0,1172.0,XJ-0022->XJ-0023->XJ-0024,XJ-0024->XJ-0023->XJ-0022,4.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W16,8,inspection,XJ-0002,2,50.0,19:54,20:00,20:00,20:02,20:08,1194.0,1200.0,1208.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002,XJ-0002->XJ-0004->XJ-0021->XJ-0022,12.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W16,9,inspection,XJ-0024,24,35.0,20:30,20:32,20:32,20:34,20:36,1230.0,1232.0,1236.0,XJ-0022->XJ-0023->XJ-0024,XJ-0024->XJ-0023->XJ-0022,4.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W16,10,inspection,XJ-0004,4,35.0,21:01,21:04,21:04,21:06,21:09,1261.0,1264.0,1269.0,XJ-0022->XJ-0021->XJ-0004,XJ-0004->XJ-0021->XJ-0022,6.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W16,11,inspection,XJ-0019,19,35.0,21:32,21:36,21:36,21:38,21:42,1292.0,1296.0,1302.0,XJ-0022->XJ-0020->XJ-0019,XJ-0019->XJ-0020->XJ-0022,8.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W16,12,inspection,XJ-0019,19,35.0,22:04,22:08,22:08,22:10,22:14,1324.0,1328.0,1334.0,XJ-0022->XJ-0020->XJ-0019,XJ-0019->XJ-0020->XJ-0022,8.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W16,13,inspection,XJ-0020,20,35.0,22:38,22:40,22:40,22:43,22:45,1358.0,1360.0,1365.0,XJ-0022->XJ-0020,XJ-0020->XJ-0022,4.0,3.0,中心往返巡检任务
B3:16:00-00:00,B3-W16,14,inspection,XJ-0013,13,80.0,23:09,23:26,23:26,23:31,23:48,1388.714286,1405.714286,1427.714286,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006->XJ-0010->XJ-0011->XJ-0013,XJ-0013->XJ-0011->XJ-0010->XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,34.0,5.0,中心往返巡检任务
B3:16:00-00:00,B3-W17,1,inspection,XJ-0023,23,35.0,16:15,16:16,16:16,16:19,16:20,975.0,976.0,980.0,XJ-0022->XJ-0023,XJ-0023->XJ-0022,2.0,3.0,中心往返巡检任务
B3:16:00-00:00,B3-W17,2,inspection,XJ-0004,4,35.0,16:45,16:48,16:48,16:50,16:53,1005.0,1008.0,1013.0,XJ-0022->XJ-0021->XJ-0004,XJ-0004->XJ-0021->XJ-0022,6.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W17,3,inspection,XJ-0023,23,35.0,17:19,17:20,17:20,17:23,17:24,1039.0,1040.0,1044.0,XJ-0022->XJ-0023,XJ-0023->XJ-0022,2.0,3.0,中心往返巡检任务
B3:16:00-00:00,B3-W17,4,inspection,XJ-0004,4,35.0,17:49,17:52,17:52,17:54,17:57,1069.0,1072.0,1077.0,XJ-0022->XJ-0021->XJ-0004,XJ-0004->XJ-0021->XJ-0022,6.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W17,5,inspection,XJ-0020,20,35.0,18:22,18:24,18:24,18:27,18:29,1102.0,1104.0,1109.0,XJ-0022->XJ-0020,XJ-0020->XJ-0022,4.0,3.0,中心往返巡检任务
B3:16:00-00:00,B3-W17,6,inspection,XJ-0004,4,35.0,18:53,18:56,18:56,18:58,19:01,1133.0,1136.0,1141.0,XJ-0022->XJ-0021->XJ-0004,XJ-0004->XJ-0021->XJ-0022,6.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W17,7,inspection,XJ-0023,23,35.0,19:27,19:28,19:28,19:31,19:32,1167.0,1168.0,1172.0,XJ-0022->XJ-0023,XJ-0023->XJ-0022,2.0,3.0,中心往返巡检任务
B3:16:00-00:00,B3-W17,8,inspection,XJ-0009,9,35.0,19:56,20:00,20:00,20:04,20:08,1196.0,1200.0,1208.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009,XJ-0009->XJ-0024->XJ-0023->XJ-0022,8.0,4.0,中心往返巡检任务
B3:16:00-00:00,B3-W17,9,inspection,XJ-0023,23,35.0,20:31,20:32,20:32,20:35,20:36,1231.0,1232.0,1236.0,XJ-0022->XJ-0023,XJ-0023->XJ-0022,2.0,3.0,中心往返巡检任务
B3:16:00-00:00,B3-W17,10,inspection,XJ-0020,20,35.0,21:02,21:04,21:04,21:07,21:09,1262.0,1264.0,1269.0,XJ-0022->XJ-0020,XJ-0020->XJ-0022,4.0,3.0,中心往返巡检任务
B3:16:00-00:00,B3-W17,11,inspection,XJ-0004,4,35.0,21:33,21:36,21:36,21:38,21:41,1293.0,1296.0,1301.0,XJ-0022->XJ-0021->XJ-0004,XJ-0004->XJ-0021->XJ-0022,6.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W17,12,inspection,XJ-0002,2,50.0,22:05,22:11,22:11,22:13,22:19,1324.909091,1330.909091,1338.909091,XJ-0022->XJ-0021->XJ-0004->XJ-0002,XJ-0002->XJ-0004->XJ-0021->XJ-0022,12.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W17,13,inspection,XJ-0024,24,35.0,22:38,22:40,22:40,22:42,22:44,1358.0,1360.0,1364.0,XJ-0022->XJ-0023->XJ-0024,XJ-0024->XJ-0023->XJ-0022,4.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W17,14,inspection,XJ-0004,4,35.0,23:09,23:12,23:12,23:14,23:17,1389.0,1392.0,1397.0,XJ-0022->XJ-0021->XJ-0004,XJ-0004->XJ-0021->XJ-0022,6.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W17,15,inspection,XJ-0020,20,35.0,23:42,23:44,23:44,23:47,23:49,1422.0,1424.0,1429.0,XJ-0022->XJ-0020,XJ-0020->XJ-0022,4.0,3.0,中心往返巡检任务
B3:16:00-00:00,B3-W18,1,inspection,XJ-0002,2,50.0,16:16,16:22,16:22,16:24,16:30,975.818182,981.818182,989.818182,XJ-0022->XJ-0021->XJ-0004->XJ-0002,XJ-0002->XJ-0004->XJ-0021->XJ-0022,12.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W18,2,inspection,XJ-0020,20,35.0,16:46,16:48,16:48,16:51,16:53,1006.0,1008.0,1013.0,XJ-0022->XJ-0020,XJ-0020->XJ-0022,4.0,3.0,中心往返巡检任务
B3:16:00-00:00,B3-W18,3,inspection,XJ-0022,22,35.0,17:20,17:20,17:20,17:22,17:22,1040.0,1040.0,1042.0,XJ-0022,XJ-0022,0.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W18,4,inspection,XJ-0020,20,35.0,17:50,17:52,17:52,17:55,17:57,1070.0,1072.0,1077.0,XJ-0022->XJ-0020,XJ-0020->XJ-0022,4.0,3.0,中心往返巡检任务
B3:16:00-00:00,B3-W18,5,inspection,XJ-0024,24,35.0,18:22,18:24,18:24,18:26,18:28,1102.0,1104.0,1108.0,XJ-0022->XJ-0023->XJ-0024,XJ-0024->XJ-0023->XJ-0022,4.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W18,6,inspection,XJ-0020,20,35.0,18:54,18:56,18:56,18:59,19:01,1134.0,1136.0,1141.0,XJ-0022->XJ-0020,XJ-0020->XJ-0022,4.0,3.0,中心往返巡检任务
B3:16:00-00:00,B3-W18,7,inspection,XJ-0022,22,35.0,19:28,19:28,19:28,19:30,19:30,1168.0,1168.0,1170.0,XJ-0022,XJ-0022,0.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W18,8,inspection,XJ-0019,19,35.0,19:56,20:00,20:00,20:02,20:06,1196.0,1200.0,1206.0,XJ-0022->XJ-0020->XJ-0019,XJ-0019->XJ-0020->XJ-0022,8.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W18,9,inspection,XJ-0022,22,35.0,20:32,20:32,20:32,20:34,20:34,1232.0,1232.0,1234.0,XJ-0022,XJ-0022,0.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W18,10,inspection,XJ-0024,24,35.0,21:02,21:04,21:04,21:06,21:08,1262.0,1264.0,1268.0,XJ-0022->XJ-0023->XJ-0024,XJ-0024->XJ-0023->XJ-0022,4.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W18,11,inspection,XJ-0020,20,35.0,21:34,21:36,21:36,21:39,21:41,1294.0,1296.0,1301.0,XJ-0022->XJ-0020,XJ-0020->XJ-0022,4.0,3.0,中心往返巡检任务
B3:16:00-00:00,B3-W18,12,inspection,XJ-0004,4,35.0,22:05,22:08,22:08,22:10,22:13,1325.0,1328.0,1333.0,XJ-0022->XJ-0021->XJ-0004,XJ-0004->XJ-0021->XJ-0022,6.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W18,13,inspection,XJ-0023,23,35.0,22:39,22:40,22:40,22:43,22:44,1359.0,1360.0,1364.0,XJ-0022->XJ-0023,XJ-0023->XJ-0022,2.0,3.0,中心往返巡检任务
B3:16:00-00:00,B3-W18,14,inspection,XJ-0020,20,35.0,23:10,23:12,23:12,23:15,23:17,1390.0,1392.0,1397.0,XJ-0022->XJ-0020,XJ-0020->XJ-0022,4.0,3.0,中心往返巡检任务
B3:16:00-00:00,B3-W18,15,inspection,XJ-0024,24,35.0,23:42,23:44,23:44,23:46,23:48,1422.0,1424.0,1428.0,XJ-0022->XJ-0023->XJ-0024,XJ-0024->XJ-0023->XJ-0022,4.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W19,1,inspection,XJ-0022,22,35.0,16:16,16:16,16:16,16:18,16:18,976.0,976.0,978.0,XJ-0022,XJ-0022,0.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W19,2,inspection,XJ-0024,24,35.0,16:46,16:48,16:48,16:50,16:52,1006.0,1008.0,1012.0,XJ-0022->XJ-0023->XJ-0024,XJ-0024->XJ-0023->XJ-0022,4.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W19,3,inspection,XJ-0024,24,35.0,17:50,17:52,17:52,17:54,17:56,1070.0,1072.0,1076.0,XJ-0022->XJ-0023->XJ-0024,XJ-0024->XJ-0023->XJ-0022,4.0,2.0,中心往返巡检任务
B3:16:00-00:00,B3-W19,4,inspection,XJ-0023,23,35.0,18:23,18:24,18:24,18:27,18:28,1103.0,1104.0,1108.0,XJ-0022->XJ-0023,XJ-0023->XJ-0022,2.0,3.0,中心往返巡检任务
