citizen_id,age,gender_group,education_level,workforce_group,household_type,innovation_role
9088,28,women,graduate,scientists_and_engineers,shared_household,producer
9089,35,men,secondary,care_education_civic,single,producer
9090,42,nonbinary,technical,food_and_resource_producers,couple_no_children,producer
9091,49,women,bachelor,life_support_operators,family_with_children,innovator
9092,56,men,graduate,habitat_builders,shared_household,producer
9093,26,nonbinary,secondary,scientists_and_engineers,single,producer
9094,33,women,technical,care_education_civic,couple_no_children,producer
9095,40,men,bachelor,food_and_resource_producers,family_with_children,producer
9096,47,nonbinary,graduate,life_support_operators,shared_household,innovator
9097,54,women,secondary,habitat_builders,single,producer
9098,24,men,technical,scientists_and_engineers,couple_no_children,producer
9099,31,nonbinary,bachelor,care_education_civic,family_with_children,producer
9100,38,women,graduate,food_and_resource_producers,shared_household,producer
9101,45,men,secondary,life_support_operators,single,innovator
9102,52,nonbinary,technical,habitat_builders,couple_no_children,producer
9103,22,women,bachelor,scientists_and_engineers,family_with_children,producer
9104,29,men,graduate,care_education_civic,shared_household,producer
9105,36,nonbinary,secondary,food_and_resource_producers,single,producer
9106,43,women,technical,life_support_operators,couple_no_children,innovator
9107,50,men,bachelor,habitat_builders,family_with_children,producer
9108,57,nonbinary,graduate,scientists_and_engineers,shared_household,producer
9109,27,women,secondary,care_education_civic,single,producer
9110,34,men,technical,food_and_resource_producers,couple_no_children,producer
9111,41,nonbinary,bachelor,life_support_operators,family_with_children,innovator
9112,48,women,graduate,habitat_builders,shared_household,producer
9113,55,men,secondary,scientists_and_engineers,single,producer
9114,25,nonbinary,technical,care_education_civic,couple_no_children,producer
9115,32,women,bachelor,food_and_resource_producers,family_with_children,producer
9116,39,men,graduate,life_support_operators,shared_household,innovator
9117,46,nonbinary,secondary,habitat_builders,single,producer
9118,53,women,technical,scientists_and_engineers,couple_no_children,producer
9119,23,men,bachelor,care_education_civic,family_with_children,producer
9120,30,nonbinary,graduate,food_and_resource_producers,shared_household,producer
9121,37,women,secondary,life_support_operators,single,innovator
9122,44,men,technical,habitat_builders,couple_no_children,producer
9123,51,nonbinary,bachelor,scientists_and_engineers,family_with_children,producer
9124,58,women,graduate,care_education_civic,shared_household,producer
9125,28,men,secondary,food_and_resource_producers,single,producer
9126,35,nonbinary,technical,life_support_operators,couple_no_children,innovator
9127,42,women,bachelor,habitat_builders,family_with_children,producer
9128,49,men,graduate,scientists_and_engineers,shared_household,producer
9129,56,nonbinary,secondary,care_education_civic,single,producer
9130,26,women,technical,food_and_resource_producers,couple_no_children,producer
9131,33,men,bachelor,life_support_operators,family_with_children,innovator
9132,40,nonbinary,graduate,habitat_builders,shared_household,producer
9133,47,women,secondary,scientists_and_engineers,single,producer
9134,54,men,technical,care_education_civic,couple_no_children,producer
9135,24,nonbinary,bachelor,food_and_resource_producers,family_with_children,producer
9136,31,women,graduate,life_support_operators,shared_household,innovator
9137,38,men,secondary,habitat_builders,single,producer
9138,45,nonbinary,technical,scientists_and_engineers,couple_no_children,producer
9139,52,women,bachelor,care_education_civic,family_with_children,producer
9140,22,men,graduate,food_and_resource_producers,shared_household,producer
9141,29,nonbinary,secondary,life_support_operators,single,innovator
9142,36,women,technical,habitat_builders,couple_no_children,producer
9143,43,men,bachelor,scientists_and_engineers,family_with_children,producer
9144,50,nonbinary,graduate,care_education_civic,shared_household,producer
9145,57,women,secondary,food_and_resource_producers,single,producer
9146,27,men,technical,life_support_operators,couple_no_children,innovator
9147,34,nonbinary,bachelor,habitat_builders,family_with_children,producer
9148,41,women,graduate,scientists_and_engineers,shared_household,producer
9149,48,men,secondary,care_education_civic,single,producer
9150,55,nonbinary,technical,food_and_resource_producers,couple_no_children,producer
9151,25,women,bachelor,life_support_operators,family_with_children,innovator
9152,32,men,graduate,habitat_builders,shared_household,producer
9153,39,nonbinary,secondary,scientists_and_engineers,single,producer
9154,46,women,technical,care_education_civic,couple_no_children,producer
9155,53,men,bachelor,food_and_resource_producers,family_with_children,producer
9156,23,nonbinary,graduate,life_support_operators,shared_household,innovator
9157,30,women,secondary,habitat_builders,single,producer
9158,37,men,technical,scientists_and_engineers,couple_no_children,producer
9159,44,nonbinary,bachelor,care_education_civic,family_with_children,producer
9160,51,women,graduate,food_and_resource_producers,shared_household,producer
9161,58,men,secondary,life_support_operators,single,innovator
9162,28,nonbinary,technical,habitat_builders,couple_no_children,producer
9163,35,women,bachelor,scientists_and_engineers,family_with_children,producer
9164,42,men,graduate,care_education_civic,shared_household,producer
9165,49,nonbinary,secondary,food_and_resource_producers,single,producer
9166,56,women,technical,life_support_operators,couple_no_children,innovator
9167,26,men,bachelor,habitat_builders,family_with_children,producer
9168,33,nonbinary,graduate,scientists_and_engineers,shared_household,producer
9169,40,women,secondary,care_education_civic,single,producer
9170,47,men,technical,food_and_resource_producers,couple_no_children,producer
9171,54,nonbinary,bachelor,life_support_operators,family_with_children,innovator
9172,24,women,graduate,habitat_builders,shared_household,producer
9173,31,men,secondary,scientists_and_engineers,single,producer
9174,38,nonbinary,technical,care_education_civic,couple_no_children,producer
9175,45,women,bachelor,food_and_resource_producers,family_with_children,producer
9176,52,men,graduate,life_support_operators,shared_household,innovator
9177,22,nonbinary,secondary,habitat_builders,single,producer
9178,29,women,technical,scientists_and_engineers,couple_no_children,producer
9179,36,men,bachelor,care_education_civic,family_with_children,producer
9180,43,nonbinary,graduate,food_and_resource_producers,shared_household,producer
9181,50,women,secondary,life_support_operators,single,innovator
9182,57,men,technical,habitat_builders,couple_no_children,producer
9183,27,nonbinary,bachelor,scientists_and_engineers,family_with_children,producer
9184,34,women,graduate,care_education_civic,shared_household,producer
9185,41,men,secondary,food_and_resource_producers,single,producer
9186,48,nonbinary,technical,life_support_operators,couple_no_children,innovator
9187,55,women,bachelor,habitat_builders,family_with_children,producer
9188,25,men,graduate,scientists_and_engineers,shared_household,producer
9189,32,nonbinary,secondary,care_education_civic,single,producer
9190,39,women,technical,food_and_resource_producers,couple_no_children,producer
9191,46,men,bachelor,life_support_operators,family_with_children,innovator
9192,53,nonbinary,graduate,habitat_builders,shared_household,producer
9193,23,women,secondary,scientists_and_engineers,single,producer
9194,30,men,technical,care_education_civic,couple_no_children,producer
9195,37,nonbinary,bachelor,food_and_resource_producers,family_with_children,producer
9196,44,women,graduate,life_support_operators,shared_household,innovator
9197,51,men,secondary,habitat_builders,single,producer
9198,58,nonbinary,technical,scientists_and_engineers,couple_no_children,producer
9199,28,women,bachelor,care_education_civic,family_with_children,producer
9200,35,men,graduate,food_and_resource_producers,shared_household,producer
9201,42,nonbinary,secondary,life_support_operators,single,innovator
9202,49,women,technical,habitat_builders,couple_no_children,producer
9203,56,men,bachelor,scientists_and_engineers,family_with_children,producer
9204,26,nonbinary,graduate,care_education_civic,shared_household,producer
9205,33,women,secondary,food_and_resource_producers,single,producer
9206,40,men,technical,life_support_operators,couple_no_children,innovator
9207,47,nonbinary,bachelor,habitat_builders,family_with_children,producer
9208,54,women,graduate,scientists_and_engineers,shared_household,producer
9209,24,men,secondary,care_education_civic,single,producer
9210,31,nonbinary,technical,food_and_resource_producers,couple_no_children,producer
9211,38,women,bachelor,life_support_operators,family_with_children,innovator
9212,45,men,graduate,habitat_builders,shared_household,producer
9213,52,nonbinary,secondary,scientists_and_engineers,single,producer
9214,22,women,technical,care_education_civic,couple_no_children,producer
9215,29,men,bachelor,food_and_resource_producers,family_with_children,producer
9216,36,nonbinary,graduate,life_support_operators,shared_household,innovator
9217,43,women,secondary,habitat_builders,single,producer
9218,50,men,technical,scientists_and_engineers,couple_no_children,producer
9219,57,nonbinary,bachelor,care_education_civic,family_with_children,producer
9220,27,women,graduate,food_and_resource_producers,shared_household,producer
9221,34,men,secondary,life_support_operators,single,innovator
9222,41,nonbinary,technical,habitat_builders,couple_no_children,producer
9223,48,women,bachelor,scientists_and_engineers,family_with_children,producer
9224,55,men,graduate,care_education_civic,shared_household,producer
9225,25,nonbinary,secondary,food_and_resource_producers,single,producer
9226,32,women,technical,life_support_operators,couple_no_children,innovator
