component,kind,units,year,month,month_name,date,value
Ottawa River,flow_cms,cubic meters per second,2012,12,Dec,2012-12-01,1843.0
Ottawa River,flow_cms,cubic meters per second,2013,1,Jan,2013-01-01,2037.0
Ottawa River,flow_cms,cubic meters per second,2013,2,Feb,2013-02-01,2370.0
Ottawa River,flow_cms,cubic meters per second,2013,3,Mar,2013-03-01,2180.0
Ottawa River,flow_cms,cubic meters per second,2013,4,Apr,2013-04-01,4037.0
Ottawa River,flow_cms,cubic meters per second,2013,5,May,2013-05-01,4533.0
Ottawa River,flow_cms,cubic meters per second,2013,6,Jun,2013-06-01,3244.0
Ottawa River,flow_cms,cubic meters per second,2013,7,Jul,2013-07-01,1393.0
Ottawa River,flow_cms,cubic meters per second,2013,8,Aug,2013-08-01,942.0
Ottawa River,flow_cms,cubic meters per second,2013,9,Sep,2013-09-01,992.0
Ottawa River,flow_cms,cubic meters per second,2013,10,Oct,2013-10-01,1440.0
Ottawa River,flow_cms,cubic meters per second,2013,11,Nov,2013-11-01,2745.0
Ottawa River,flow_cms,cubic meters per second,2013,12,Dec,2013-12-01,1980.0
Ottawa River,flow_cms,cubic meters per second,2014,1,Jan,2014-01-01,2038.0
Ottawa River,flow_cms,cubic meters per second,2014,2,Feb,2014-02-01,1991.0
Ottawa River,flow_cms,cubic meters per second,2014,3,Mar,2014-03-01,1470.0
Ottawa River,flow_cms,cubic meters per second,2014,4,Apr,2014-04-01,3749.0
Ottawa River,flow_cms,cubic meters per second,2014,5,May,2014-05-01,4613.0
Ottawa River,flow_cms,cubic meters per second,2014,6,Jun,2014-06-01,2368.0
Ottawa River,flow_cms,cubic meters per second,2014,7,Jul,2014-07-01,1341.0
Ottawa River,flow_cms,cubic meters per second,2014,8,Aug,2014-08-01,1120.0
Ottawa River,flow_cms,cubic meters per second,2014,9,Sep,2014-09-01,1492.0
Ottawa River,flow_cms,cubic meters per second,2014,10,Oct,2014-10-01,2300.0
Ottawa River,flow_cms,cubic meters per second,2014,11,Nov,2014-11-01,2461.0
Ottawa River,flow_cms,cubic meters per second,2014,12,Dec,2014-12-01,2302.0
Ottawa River,flow_cms,cubic meters per second,2015,1,Jan,2015-01-01,2188.0
Ottawa River,flow_cms,cubic meters per second,2015,2,Feb,2015-02-01,2008.0
Ottawa River,flow_cms,cubic meters per second,2015,3,Mar,2015-03-01,1571.0
Ottawa River,flow_cms,cubic meters per second,2015,4,Apr,2015-04-01,2929.0
Ottawa River,flow_cms,cubic meters per second,2015,5,May,2015-05-01,2391.0
Ottawa River,flow_cms,cubic meters per second,2015,6,Jun,2015-06-01,1724.0
Ottawa River,flow_cms,cubic meters per second,2015,7,Jul,2015-07-01,1046.0
Ottawa River,flow_cms,cubic meters per second,2015,8,Aug,2015-08-01,989.0
Ottawa River,flow_cms,cubic meters per second,2015,9,Sep,2015-09-01,1057.0
Ottawa River,flow_cms,cubic meters per second,2015,10,Oct,2015-10-01,874.0
Ottawa River,flow_cms,cubic meters per second,2015,11,Nov,2015-11-01,1432.0
Ottawa River,flow_cms,cubic meters per second,2015,12,Dec,2015-12-01,2408.0
Ottawa River,flow_cms,cubic meters per second,2016,1,Jan,2016-01-01,2785.0
Ottawa River,flow_cms,cubic meters per second,2016,2,Feb,2016-02-01,2588.0
Ottawa River,flow_cms,cubic meters per second,2016,3,Mar,2016-03-01,3713.0
Ottawa River,flow_cms,cubic meters per second,2016,4,Apr,2016-04-01,4843.0
Ottawa River,flow_cms,cubic meters per second,2016,5,May,2016-05-01,3204.0
Ottawa River,flow_cms,cubic meters per second,2016,6,Jun,2016-06-01,1900.0
Ottawa River,flow_cms,cubic meters per second,2016,7,Jul,2016-07-01,1059.0
Ottawa River,flow_cms,cubic meters per second,2016,8,Aug,2016-08-01,932.0
Ottawa River,flow_cms,cubic meters per second,2016,9,Sep,2016-09-01,822.0
Ottawa River,flow_cms,cubic meters per second,2016,10,Oct,2016-10-01,892.0
Ottawa River,flow_cms,cubic meters per second,2016,11,Nov,2016-11-01,978.0
Ottawa River,flow_cms,cubic meters per second,2016,12,Dec,2016-12-01,1582.0
Ottawa River,flow_cms,cubic meters per second,2017,1,Jan,2017-01-01,1967.0
Ottawa River,flow_cms,cubic meters per second,2017,2,Feb,2017-02-01,2187.0
Ottawa River,flow_cms,cubic meters per second,2017,3,Mar,2017-03-01,3240.0
Ottawa River,flow_cms,cubic meters per second,2017,4,Apr,2017-04-01,5650.0
Ottawa River,flow_cms,cubic meters per second,2017,5,May,2017-05-01,6337.0
Ottawa River,flow_cms,cubic meters per second,2017,6,Jun,2017-06-01,3253.0
Ottawa River,flow_cms,cubic meters per second,2017,7,Jul,2017-07-01,2622.0
Ottawa River,flow_cms,cubic meters per second,2017,8,Aug,2017-08-01,1540.0
Ottawa River,flow_cms,cubic meters per second,2017,9,Sep,2017-09-01,1599.0
Ottawa River,flow_cms,cubic meters per second,2017,10,Oct,2017-10-01,1335.0
Ottawa River,flow_cms,cubic meters per second,2017,11,Nov,2017-11-01,2645.0
Ottawa River,flow_cms,cubic meters per second,2017,12,Dec,2017-12-01,2273.0
Ottawa River,flow_cms,cubic meters per second,2018,1,Jan,2018-01-01,2435.0
Ottawa River,flow_cms,cubic meters per second,2018,2,Feb,2018-02-01,2407.0
Ottawa River,flow_cms,cubic meters per second,2018,3,Mar,2018-03-01,2144.0
Ottawa River,flow_cms,cubic meters per second,2018,4,Apr,2018-04-01,2535.0
Ottawa River,flow_cms,cubic meters per second,2018,5,May,2018-05-01,4467.0
Ottawa River,flow_cms,cubic meters per second,2018,6,Jun,2018-06-01,2435.0
Ottawa River,flow_cms,cubic meters per second,2018,7,Jul,2018-07-01,1218.0
Ottawa River,flow_cms,cubic meters per second,2018,8,Aug,2018-08-01,1313.0
Ottawa River,flow_cms,cubic meters per second,2018,9,Sep,2018-09-01,1809.0
Ottawa River,flow_cms,cubic meters per second,2018,10,Oct,2018-10-01,2244.0
Ottawa River,flow_cms,cubic meters per second,2018,11,Nov,2018-11-01,2508.0
Ottawa River,flow_cms,cubic meters per second,2018,12,Dec,2018-12-01,2251.0
Ottawa River,flow_cms,cubic meters per second,2019,1,Jan,2019-01-01,2272.0
Ottawa River,flow_cms,cubic meters per second,2019,2,Feb,2019-02-01,2347.0
Ottawa River,flow_cms,cubic meters per second,2019,3,Mar,2019-03-01,2184.0
Ottawa River,flow_cms,cubic meters per second,2019,4,Apr,2019-04-01,5404.0
Ottawa River,flow_cms,cubic meters per second,2019,5,May,2019-05-01,7731.0
Ottawa River,flow_cms,cubic meters per second,2019,6,Jun,2019-06-01,3964.0
Ottawa River,flow_cms,cubic meters per second,2019,7,Jul,2019-07-01,1563.0
Ottawa River,flow_cms,cubic meters per second,2019,8,Aug,2019-08-01,828.0
Ottawa River,flow_cms,cubic meters per second,2019,9,Sep,2019-09-01,792.0
Ottawa River,flow_cms,cubic meters per second,2019,10,Oct,2019-10-01,1054.0
Ottawa River,flow_cms,cubic meters per second,2019,11,Nov,2019-11-01,2116.0
Ottawa River,flow_cms,cubic meters per second,2019,12,Dec,2019-12-01,1741.0
Ottawa River,flow_cms,cubic meters per second,2020,1,Jan,2020-01-01,2202.0
Ottawa River,flow_cms,cubic meters per second,2020,2,Feb,2020-02-01,2128.0
Ottawa River,flow_cms,cubic meters per second,2020,3,Mar,2020-03-01,2885.0
Ottawa River,flow_cms,cubic meters per second,2020,4,Apr,2020-04-01,4761.0
Ottawa River,flow_cms,cubic meters per second,2020,5,May,2020-05-01,2930.0
Ottawa River,flow_cms,cubic meters per second,2020,6,Jun,2020-06-01,2049.0
Ottawa River,flow_cms,cubic meters per second,2020,7,Jul,2020-07-01,1325.0
Ottawa River,flow_cms,cubic meters per second,2020,8,Aug,2020-08-01,1531.0
Ottawa River,flow_cms,cubic meters per second,2020,9,Sep,2020-09-01,1666.0
Ottawa River,flow_cms,cubic meters per second,2020,10,Oct,2020-10-01,2182.0
Ottawa River,flow_cms,cubic meters per second,2020,11,Nov,2020-11-01,2520.0
Ottawa River,flow_cms,cubic meters per second,2020,12,Dec,2020-12-01,2501.0
Ottawa River,flow_cms,cubic meters per second,2021,1,Jan,2021-01-01,2447.0
Ottawa River,flow_cms,cubic meters per second,2021,2,Feb,2021-02-01,2262.0
Ottawa River,flow_cms,cubic meters per second,2021,3,Mar,2021-03-01,2783.0
Ottawa River,flow_cms,cubic meters per second,2021,4,Apr,2021-04-01,2182.0
Ottawa River,flow_cms,cubic meters per second,2021,5,May,2021-05-01,1304.0
Ottawa River,flow_cms,cubic meters per second,2021,6,Jun,2021-06-01,836.0
Ottawa River,flow_cms,cubic meters per second,2021,7,Jul,2021-07-01,1413.0
Ottawa River,flow_cms,cubic meters per second,2021,8,Aug,2021-08-01,1049.0
Ottawa River,flow_cms,cubic meters per second,2021,9,Sep,2021-09-01,1089.0
Ottawa River,flow_cms,cubic meters per second,2021,10,Oct,2021-10-01,2006.0
Ottawa River,flow_cms,cubic meters per second,2021,11,Nov,2021-11-01,1839.0
Ottawa River,flow_cms,cubic meters per second,2021,12,Dec,2021-12-01,2087.0
Ottawa River,flow_cms,cubic meters per second,2022,1,Jan,2022-01-01,2148.0
Ottawa River,flow_cms,cubic meters per second,2022,2,Feb,2022-02-01,2014.0
Ottawa River,flow_cms,cubic meters per second,2022,3,Mar,2022-03-01,2472.0
Ottawa River,flow_cms,cubic meters per second,2022,4,Apr,2022-04-01,4317.0
Ottawa River,flow_cms,cubic meters per second,2022,5,May,2022-05-01,3990.0
Ottawa River,flow_cms,cubic meters per second,2022,6,Jun,2022-06-01,3599.0
Ottawa River,flow_cms,cubic meters per second,2022,7,Jul,2022-07-01,1605.0
Ottawa River,flow_cms,cubic meters per second,2022,8,Aug,2022-08-01,1285.0
Ottawa River,flow_cms,cubic meters per second,2022,10,Oct,2022-10-01,1462.0
Ottawa River,flow_cms,cubic meters per second,2022,11,Nov,2022-11-01,1449.0
Ottawa River,flow_cms,cubic meters per second,2022,12,Dec,2022-12-01,1840.0
St. Lawrence River,flow_cms,cubic meters per second,2011,12,Dec,2011-12-01,7560.597314246634
St. Lawrence River,flow_cms,cubic meters per second,2012,1,Jan,2012-01-01,6541.19093479765
St. Lawrence River,flow_cms,cubic meters per second,2012,2,Feb,2012-02-01,6796.042529659896
St. Lawrence River,flow_cms,cubic meters per second,2012,3,Mar,2012-03-01,8240.201567212624
St. Lawrence River,flow_cms,cubic meters per second,2012,4,Apr,2012-04-01,7843.765752982463
St. Lawrence River,flow_cms,cubic meters per second,2012,5,May,2012-05-01,7560.597314246634
St. Lawrence River,flow_cms,cubic meters per second,2012,6,Jun,2012-06-01,6852.676217407062
St. Lawrence River,flow_cms,cubic meters per second,2012,7,Jul,2012-07-01,6711.091998039147
St. Lawrence River,flow_cms,cubic meters per second,2012,8,Aug,2012-08-01,6569.507778671233
St. Lawrence River,flow_cms,cubic meters per second,2012,9,Sep,2012-09-01,6512.874090924067
St. Lawrence River,flow_cms,cubic meters per second,2012,10,Oct,2012-10-01,6456.240403176901
St. Lawrence River,flow_cms,cubic meters per second,2012,11,Nov,2012-11-01,5861.58668183166
St. Lawrence River,flow_cms,cubic meters per second,2012,12,Dec,2012-12-01,6144.755120567489
St. Lawrence River,flow_cms,cubic meters per second,2013,1,Jan,2013-01-01,5946.537213452409
St. Lawrence River,flow_cms,cubic meters per second,2013,2,Feb,2013-02-01,5946.537213452409
St. Lawrence River,flow_cms,cubic meters per second,2013,3,Mar,2013-03-01,6427.923559303318
St. Lawrence River,flow_cms,cubic meters per second,2013,4,Apr,2013-04-01,6342.973027682569
St. Lawrence River,flow_cms,cubic meters per second,2013,5,May,2013-05-01,6654.458310291981
St. Lawrence River,flow_cms,cubic meters per second,2013,6,Jun,2013-06-01,6059.80458894674
St. Lawrence River,flow_cms,cubic meters per second,2013,7,Jul,2013-07-01,7249.112031637223
St. Lawrence River,flow_cms,cubic meters per second,2013,8,Aug,2013-08-01,7560.597314246634
St. Lawrence River,flow_cms,cubic meters per second,2013,9,Sep,2013-09-01,7475.646782625885
St. Lawrence River,flow_cms,cubic meters per second,2013,10,Oct,2013-10-01,7022.577280648559
St. Lawrence River,flow_cms,cubic meters per second,2013,11,Nov,2013-11-01,6937.626749027811
St. Lawrence River,flow_cms,cubic meters per second,2013,12,Dec,2013-12-01,7305.745719384388
St. Lawrence River,flow_cms,cubic meters per second,2014,1,Jan,2014-01-01,6201.388808314655
St. Lawrence River,flow_cms,cubic meters per second,2014,2,Feb,2014-02-01,6796.042529659896
St. Lawrence River,flow_cms,cubic meters per second,2014,3,Mar,2014-03-01,6994.260436774976
St. Lawrence River,flow_cms,cubic meters per second,2014,4,Apr,2014-04-01,6597.824622544816
St. Lawrence River,flow_cms,cubic meters per second,2014,5,May,2014-05-01,7135.844656142891
St. Lawrence River,flow_cms,cubic meters per second,2014,6,Jun,2014-06-01,8211.88472333904
St. Lawrence River,flow_cms,cubic meters per second,2014,7,Jul,2014-07-01,8381.785786580538
St. Lawrence River,flow_cms,cubic meters per second,2014,8,Aug,2014-08-01,8240.201567212624
St. Lawrence River,flow_cms,cubic meters per second,2014,9,Sep,2014-09-01,8155.251035591875
St. Lawrence River,flow_cms,cubic meters per second,2014,10,Oct,2014-10-01,7673.864689740965
St. Lawrence River,flow_cms,cubic meters per second,2014,11,Nov,2014-11-01,7390.696251005136
St. Lawrence River,flow_cms,cubic meters per second,2014,12,Dec,2014-12-01,6909.309905154228
St. Lawrence River,flow_cms,cubic meters per second,2015,1,Jan,2015-01-01,6399.606715429735
St. Lawrence River,flow_cms,cubic meters per second,2015,2,Feb,2015-02-01,6739.40884191273
St. Lawrence River,flow_cms,cubic meters per second,2015,3,Mar,2015-03-01,6597.824622544816
St. Lawrence River,flow_cms,cubic meters per second,2015,4,Apr,2015-04-01,6342.973027682569
St. Lawrence River,flow_cms,cubic meters per second,2015,5,May,2015-05-01,6597.824622544816
St. Lawrence River,flow_cms,cubic meters per second,2015,6,Jun,2015-06-01,6484.557247050484
St. Lawrence River,flow_cms,cubic meters per second,2015,7,Jul,2015-07-01,7560.597314246634
St. Lawrence River,flow_cms,cubic meters per second,2015,8,Aug,2015-08-01,8523.370005948453
St. Lawrence River,flow_cms,cubic meters per second,2015,9,Sep,2015-09-01,8636.637381442784
St. Lawrence River,flow_cms,cubic meters per second,2015,10,Oct,2015-10-01,8098.617347844709
St. Lawrence River,flow_cms,cubic meters per second,2015,11,Nov,2015-11-01,7872.082596856046
St. Lawrence River,flow_cms,cubic meters per second,2015,12,Dec,2015-12-01,7815.44890910888
St. Lawrence River,flow_cms,cubic meters per second,2016,1,Jan,2016-01-01,6229.705652188238
St. Lawrence River,flow_cms,cubic meters per second,2016,2,Feb,2016-02-01,6512.874090924067
St. Lawrence River,flow_cms,cubic meters per second,2016,3,Mar,2016-03-01,7957.033128476794
St. Lawrence River,flow_cms,cubic meters per second,2016,4,Apr,2016-04-01,7362.379407131554
St. Lawrence River,flow_cms,cubic meters per second,2016,5,May,2016-05-01,8410.102630454121
St. Lawrence River,flow_cms,cubic meters per second,2016,6,Jun,2016-06-01,7957.033128476794
St. Lawrence River,flow_cms,cubic meters per second,2016,7,Jul,2016-07-01,7503.963626499468
St. Lawrence River,flow_cms,cubic meters per second,2016,8,Aug,2016-08-01,7419.013094878719
St. Lawrence River,flow_cms,cubic meters per second,2016,9,Sep,2016-09-01,7390.696251005136
St. Lawrence River,flow_cms,cubic meters per second,2016,10,Oct,2016-10-01,7050.894124522142
St. Lawrence River,flow_cms,cubic meters per second,2016,11,Nov,2016-11-01,6937.626749027811
St. Lawrence River,flow_cms,cubic meters per second,2016,12,Dec,2016-12-01,6909.309905154228
St. Lawrence River,flow_cms,cubic meters per second,2017,1,Jan,2017-01-01,6229.705652188238
St. Lawrence River,flow_cms,cubic meters per second,2017,2,Feb,2017-02-01,6711.091998039147
St. Lawrence River,flow_cms,cubic meters per second,2017,3,Mar,2017-03-01,7447.329938752302
St. Lawrence River,flow_cms,cubic meters per second,2017,4,Apr,2017-04-01,7787.132065235297
St. Lawrence River,flow_cms,cubic meters per second,2017,5,May,2017-05-01,8580.003693695618
St. Lawrence River,flow_cms,cubic meters per second,2017,6,Jun,2017-06-01,10222.380638363427
St. Lawrence River,flow_cms,cubic meters per second,2017,7,Jul,2017-07-01,10392.281701604925
St. Lawrence River,flow_cms,cubic meters per second,2017,8,Aug,2017-08-01,10392.281701604925
St. Lawrence River,flow_cms,cubic meters per second,2017,9,Sep,2017-09-01,9599.410073144603
St. Lawrence River,flow_cms,cubic meters per second,2017,10,Oct,2017-10-01,8636.637381442784
St. Lawrence River,flow_cms,cubic meters per second,2017,11,Nov,2017-11-01,8353.468942706955
St. Lawrence River,flow_cms,cubic meters per second,2017,12,Dec,2017-12-01,8523.370005948453
St. Lawrence River,flow_cms,cubic meters per second,2018,1,Jan,2018-01-01,6229.705652188238
St. Lawrence River,flow_cms,cubic meters per second,2018,2,Feb,2018-02-01,8211.88472333904
St. Lawrence River,flow_cms,cubic meters per second,2018,3,Mar,2018-03-01,8976.43950792578
St. Lawrence River,flow_cms,cubic meters per second,2018,4,Apr,2018-04-01,8523.370005948453
St. Lawrence River,flow_cms,cubic meters per second,2018,5,May,2018-05-01,7730.498377488131
St. Lawrence River,flow_cms,cubic meters per second,2018,6,Jun,2018-06-01,9344.558478282357
St. Lawrence River,flow_cms,cubic meters per second,2018,7,Jul,2018-07-01,9118.023727293694
St. Lawrence River,flow_cms,cubic meters per second,2018,8,Aug,2018-08-01,8636.637381442784
St. Lawrence River,flow_cms,cubic meters per second,2018,9,Sep,2018-09-01,8410.102630454121
St. Lawrence River,flow_cms,cubic meters per second,2018,10,Oct,2018-10-01,7843.765752982463
St. Lawrence River,flow_cms,cubic meters per second,2018,11,Nov,2018-11-01,7815.44890910888
St. Lawrence River,flow_cms,cubic meters per second,2018,12,Dec,2018-12-01,8211.88472333904
St. Lawrence River,flow_cms,cubic meters per second,2019,1,Jan,2019-01-01,8381.785786580538
St. Lawrence River,flow_cms,cubic meters per second,2019,2,Feb,2019-02-01,7475.646782625885
St. Lawrence River,flow_cms,cubic meters per second,2019,3,Mar,2019-03-01,8721.587913063533
St. Lawrence River,flow_cms,cubic meters per second,2019,4,Apr,2019-04-01,8636.637381442784
St. Lawrence River,flow_cms,cubic meters per second,2019,5,May,2019-05-01,6088.121432820323
St. Lawrence River,flow_cms,cubic meters per second,2019,6,Jun,2019-06-01,8919.805820178613
St. Lawrence River,flow_cms,cubic meters per second,2019,7,Jul,2019-07-01,10392.281701604925
St. Lawrence River,flow_cms,cubic meters per second,2019,8,Aug,2019-08-01,10420.598545478508
St. Lawrence River,flow_cms,cubic meters per second,2019,9,Sep,2019-09-01,9995.845887374764
St. Lawrence River,flow_cms,cubic meters per second,2019,10,Oct,2019-10-01,9089.70688342011
St. Lawrence River,flow_cms,cubic meters per second,2019,11,Nov,2019-11-01,8863.172132431448
St. Lawrence River,flow_cms,cubic meters per second,2019,12,Dec,2019-12-01,8863.172132431448
St. Lawrence River,flow_cms,cubic meters per second,2020,1,Jan,2020-01-01,10194.063794489844
St. Lawrence River,flow_cms,cubic meters per second,2020,2,Feb,2020-02-01,10307.331169984176
St. Lawrence River,flow_cms,cubic meters per second,2020,3,Mar,2020-03-01,8778.221600810699
St. Lawrence River,flow_cms,cubic meters per second,2020,4,Apr,2020-04-01,8495.05316207487
St. Lawrence River,flow_cms,cubic meters per second,2020,5,May,2020-05-01,9004.756351799362
St. Lawrence River,flow_cms,cubic meters per second,2020,6,Jun,2020-06-01,9542.776385397437
St. Lawrence River,flow_cms,cubic meters per second,2020,7,Jul,2020-07-01,9231.291102788025
St. Lawrence River,flow_cms,cubic meters per second,2020,8,Aug,2020-08-01,8806.538444684282
St. Lawrence River,flow_cms,cubic meters per second,2020,9,Sep,2020-09-01,8438.419474327704
St. Lawrence River,flow_cms,cubic meters per second,2020,10,Oct,2020-10-01,8410.102630454121
St. Lawrence River,flow_cms,cubic meters per second,2020,11,Nov,2020-11-01,8240.201567212624
St. Lawrence River,flow_cms,cubic meters per second,2020,12,Dec,2020-12-01,8070.300503971126
St. Lawrence River,flow_cms,cubic meters per second,2021,1,Jan,2021-01-01,8948.122664052196
St. Lawrence River,flow_cms,cubic meters per second,2021,2,Feb,2021-02-01,6965.9435929013935
St. Lawrence River,flow_cms,cubic meters per second,2021,3,Mar,2021-03-01,8126.934191718292
St. Lawrence River,flow_cms,cubic meters per second,2021,4,Apr,2021-04-01,7362.379407131554
St. Lawrence River,flow_cms,cubic meters per second,2021,5,May,2021-05-01,7900.399440729629
St. Lawrence River,flow_cms,cubic meters per second,2021,6,Jun,2021-06-01,7843.765752982463
St. Lawrence River,flow_cms,cubic meters per second,2021,7,Jul,2021-07-01,7560.597314246634
St. Lawrence River,flow_cms,cubic meters per second,2021,8,Aug,2021-08-01,8098.617347844709
St. Lawrence River,flow_cms,cubic meters per second,2021,9,Sep,2021-09-01,8013.66681622396
St. Lawrence River,flow_cms,cubic meters per second,2021,10,Oct,2021-10-01,7900.399440729629
St. Lawrence River,flow_cms,cubic meters per second,2021,11,Nov,2021-11-01,8211.88472333904
St. Lawrence River,flow_cms,cubic meters per second,2021,12,Dec,2021-12-01,8523.370005948453
St. Lawrence River,flow_cms,cubic meters per second,2022,1,Jan,2022-01-01,8523.370005948453
St. Lawrence River,flow_cms,cubic meters per second,2022,2,Feb,2022-02-01,7305.745719384388
St. Lawrence River,flow_cms,cubic meters per second,2022,3,Mar,2022-03-01,8523.370005948453
St. Lawrence River,flow_cms,cubic meters per second,2022,4,Apr,2022-04-01,8693.27106918995
St. Lawrence River,flow_cms,cubic meters per second,2022,5,May,2022-05-01,8551.686849822036
St. Lawrence River,flow_cms,cubic meters per second,2022,6,Jun,2022-06-01,8693.27106918995
St. Lawrence River,flow_cms,cubic meters per second,2022,7,Jul,2022-07-01,8749.904756937116
St. Lawrence River,flow_cms,cubic meters per second,2022,8,Aug,2022-08-01,8523.370005948453
St. Lawrence River,flow_cms,cubic meters per second,2022,9,Sep,2022-09-01,7957.033128476794
St. Lawrence River,flow_cms,cubic meters per second,2022,10,Oct,2022-10-01,7390.696251005136
St. Lawrence River,flow_cms,cubic meters per second,2022,11,Nov,2022-11-01,6654.458310291981
St. Lawrence River,flow_cms,cubic meters per second,2022,12,Dec,2022-12-01,6739.40884191273
