catalyst_id,catalyst_combination,temperature_c,predicted_c4_yield_percent,co_wt_percent,co_sio2_mg,hap_mg,ethanol_flow_ml_min,loading_mode_b
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,277.0,0.0,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,278.0,0.0,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,279.0,0.0,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,280.0,0.0,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,281.0,0.0,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,282.0,0.0,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,283.0,0.0,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,284.0,0.0,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,285.0,0.0,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,286.0,0.0,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,287.0,0.0,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,288.0,0.0,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,289.0,0.0,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,290.0,0.0,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,291.0,0.0,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,292.0,0.0,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,293.0,0.0,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,294.0,0.0,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,295.0,0.0,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,296.0,0.0,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,297.0,0.0,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,298.0,0.0,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,299.0,0.0,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,300.0,0.0,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,301.0,0.0,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,302.0,0.0,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,303.0,0.0,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,304.0,0.0,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,305.0,0.0,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,306.0,0.0,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,307.0,0.0,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,308.0,0.0,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,309.0,0.0,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,310.0,0.0,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,311.0,0.0,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,312.0,0.007103,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,313.0,0.036571,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,314.0,0.067177,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,315.0,0.098919,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,316.0,0.131797,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,317.0,0.165812,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,318.0,0.200963,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,319.0,0.237251,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,320.0,0.274676,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,321.0,0.313236,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,322.0,0.352934,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,323.0,0.393768,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,324.0,0.435738,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,325.0,0.478845,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,326.0,0.523089,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,327.0,0.568469,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,328.0,0.614985,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,329.0,0.662638,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,330.0,0.711428,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,331.0,0.761354,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,332.0,0.812416,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,333.0,0.864615,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,334.0,0.917951,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,335.0,0.972423,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,336.0,1.028032,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,337.0,1.084777,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,338.0,1.142658,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,339.0,1.201677,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,340.0,1.261831,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,341.0,1.323122,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,342.0,1.38555,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,343.0,1.449114,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,344.0,1.513815,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,345.0,1.579652,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,346.0,1.646626,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,347.0,1.714736,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,348.0,1.783983,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,349.0,1.854366,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,350.0,1.925886,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,351.0,1.998542,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,352.0,2.072335,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,353.0,2.147264,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,354.0,2.22333,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,355.0,2.300533,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,356.0,2.378871,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,357.0,2.458347,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,358.0,2.538959,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,359.0,2.620707,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,360.0,2.703592,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,361.0,2.787613,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,362.0,2.872771,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,363.0,2.959066,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,364.0,3.046497,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,365.0,3.135064,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,366.0,3.224768,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,367.0,3.315609,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,368.0,3.407586,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,369.0,3.500699,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,370.0,3.594949,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,371.0,3.690336,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,372.0,3.786859,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,373.0,3.884518,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,374.0,3.983314,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,375.0,4.083247,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,376.0,4.184316,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,377.0,4.286522,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,378.0,4.389864,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,379.0,4.494342,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,380.0,4.599958,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,381.0,4.706709,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,382.0,4.814597,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,383.0,4.923622,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,384.0,5.033783,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,385.0,5.145081,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,386.0,5.257515,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,387.0,5.371086,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,388.0,5.485793,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,389.0,5.601637,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,390.0,5.718617,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,391.0,5.836734,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,392.0,5.955987,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,393.0,6.076377,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,394.0,6.197904,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,395.0,6.320566,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,396.0,6.444366,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,397.0,6.569302,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,398.0,6.695374,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,399.0,6.822583,1.0,25.0,25.0,1.68,0.0
B4,25mg 1wt%Co/SiO2- 25mg HAP-乙醇浓度1.68ml/min,400.0,6.950928,1.0,25.0,25.0,1.68,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,250.0,0.612204,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,251.0,0.554768,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,252.0,0.499057,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,253.0,0.445071,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,254.0,0.392811,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,255.0,0.342277,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,256.0,0.293468,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,257.0,0.246384,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,258.0,0.201026,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,259.0,0.157394,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,260.0,0.115486,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,261.0,0.075305,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,262.0,0.036849,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,263.0,0.000118,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,264.0,0.0,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,265.0,0.0,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,266.0,0.0,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,267.0,0.0,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,268.0,0.0,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,269.0,0.0,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,270.0,0.0,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,271.0,0.0,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,272.0,0.0,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,273.0,0.0,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,274.0,0.0,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,275.0,0.0,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,276.0,0.0,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,277.0,0.0,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,278.0,0.0,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,279.0,0.0,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,280.0,0.0,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,281.0,0.0,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,282.0,0.0,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,283.0,0.0,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,284.0,0.0,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,285.0,0.0,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,286.0,0.0,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,287.0,0.0,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,288.0,0.0,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,289.0,0.0,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,290.0,0.0,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,291.0,0.0,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,292.0,0.0,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,293.0,0.0,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,294.0,0.0,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,295.0,0.0,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,296.0,0.0,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,297.0,0.0,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,298.0,0.0,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,299.0,0.0,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,300.0,0.0,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,301.0,0.0,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,302.0,0.0,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,303.0,0.0,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,304.0,0.0,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,305.0,0.015535,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,306.0,0.053,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,307.0,0.09219,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,308.0,0.133106,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,309.0,0.175747,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,310.0,0.220114,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,311.0,0.266206,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,312.0,0.314024,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,313.0,0.363567,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,314.0,0.414836,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,315.0,0.46783,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,316.0,0.52255,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,317.0,0.578995,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,318.0,0.637165,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,319.0,0.697061,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,320.0,0.758683,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,321.0,0.82203,1.0,50.0,50.0,2.1,0.0
B5,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度2.1ml/min,322.0,0.887102,1.0,50.0,50.0,2.1,0.0
