layer_ii_thickness_mm,layer_iv_thickness_mm,total_variable_thickness_mm,max_skin_temperature_c,minutes_above_44_c,final_temperature_c,feasible
27.3,1.9,29.2,48.595434,17.7,48.595434,False
27.3,2.0,29.3,48.45272,17.45,48.45272,False
27.3,2.1,29.4,48.313427,17.216667,48.313427,False
27.3,2.2,29.5,48.177436,16.95,48.177436,False
27.3,2.3,29.6,48.044633,16.7,48.044633,False
27.3,2.4,29.7,47.914908,16.45,47.914908,False
27.3,2.5,29.8,47.788157,16.183333,47.788157,False
27.3,2.6,29.9,47.664281,15.933333,47.664281,False
27.3,2.7,30.0,47.543184,15.666667,47.543184,False
27.3,2.8,30.1,47.424776,15.4,47.424776,False
27.3,2.9,30.2,47.308968,15.133333,47.308968,False
27.3,3.0,30.3,47.195677,14.866667,47.195677,False
27.3,3.1,30.4,47.084823,14.583333,47.084823,False
27.3,3.2,30.5,46.97633,14.316667,46.97633,False
27.3,3.3,30.6,46.870122,14.033333,46.870122,False
27.3,3.4,30.7,46.766131,13.75,46.766131,False
27.3,3.5,30.8,46.664287,13.466667,46.664287,False
27.3,3.6,30.9,46.564526,13.166667,46.564526,False
27.3,3.7,31.0,46.466785,12.883333,46.466785,False
27.3,3.8,31.1,46.371004,12.583333,46.371004,False
27.3,3.9,31.2,46.277125,12.283333,46.277125,False
27.3,4.0,31.3,46.185093,11.983333,46.185093,False
27.3,4.1,31.4,46.094854,11.666667,46.094854,False
27.3,4.2,31.5,46.006357,11.366667,46.006357,False
27.3,4.3,31.6,45.919552,11.05,45.919552,False
27.3,4.4,31.7,45.834391,10.733333,45.834391,False
27.3,4.5,31.8,45.75083,10.4,45.75083,False
27.3,4.6,31.9,45.668823,10.083333,45.668823,False
27.3,4.7,32.0,45.588327,9.75,45.588327,False
27.3,4.8,32.1,45.509303,9.416667,45.509303,False
27.3,4.9,32.2,45.431709,9.083333,45.431709,False
27.3,5.0,32.3,45.355509,8.733333,45.355509,False
27.3,5.1,32.4,45.280664,8.383333,45.280664,False
27.3,5.2,32.5,45.20714,8.033333,45.20714,False
27.3,5.3,32.6,45.134902,7.666667,45.134902,False
27.3,5.4,32.7,45.063916,7.316667,45.063916,False
27.3,5.5,32.8,44.994152,6.95,44.994152,False
27.3,5.6,32.9,44.925577,6.566667,44.925577,False
27.3,5.7,33.0,44.858161,6.183333,44.858161,False
27.3,5.8,33.1,44.791877,5.8,44.791877,False
27.3,5.9,33.2,44.726695,5.416667,44.726695,False
27.3,6.0,33.3,44.662588,5.016667,44.662588,False
27.3,6.1,33.4,44.599531,4.616667,44.599531,True
27.3,6.2,33.5,44.537498,4.216667,44.537498,True
27.3,6.3,33.6,44.476464,3.8,44.476464,True
27.3,6.4,33.7,44.416405,3.366667,44.416405,True
27.4,0.6,28.0,50.794612,20.65,50.794612,False
27.4,0.7,28.1,50.593971,20.433333,50.593971,False
27.4,0.8,28.2,50.398955,20.216667,50.398955,False
27.4,0.9,28.3,50.209338,19.983333,50.209338,False
27.4,1.0,28.4,50.024904,19.766667,50.024904,False
27.4,1.1,28.5,49.845449,19.533333,49.845449,False
27.4,1.2,28.6,49.670779,19.3,49.670779,False
27.4,1.3,28.7,49.500709,19.083333,49.500709,False
27.4,1.4,28.8,49.335065,18.85,49.335065,False
27.4,1.5,28.9,49.173679,18.6,49.173679,False
27.4,1.6,29.0,49.016393,18.366667,49.016393,False
27.4,1.7,29.1,48.863055,18.133333,48.863055,False
27.4,1.8,29.2,48.713521,17.883333,48.713521,False
27.4,1.9,29.3,48.567654,17.633333,48.567654,False
27.4,2.0,29.4,48.425324,17.4,48.425324,False
27.4,2.1,29.5,48.286405,17.15,48.286405,False
27.4,2.2,29.6,48.150778,16.9,48.150778,False
27.4,2.3,29.7,48.01833,16.633333,48.01833,False
27.4,2.4,29.8,47.888951,16.383333,47.888951,False
27.4,2.5,29.9,47.762539,16.116667,47.762539,False
27.4,2.6,30.0,47.638992,15.866667,47.638992,False
27.4,2.7,30.1,47.518217,15.6,47.518217,False
27.4,2.8,30.2,47.400122,15.333333,47.400122,False
27.4,2.9,30.3,47.284621,15.05,47.284621,False
27.4,3.0,30.4,47.17163,14.783333,47.17163,False
27.4,3.1,30.5,47.061068,14.516667,47.061068,False
27.4,3.2,30.6,46.95286,14.233333,46.95286,False
27.4,3.3,30.7,46.846932,13.95,46.846932,False
27.4,3.4,30.8,46.743213,13.666667,46.743213,False
27.4,3.5,30.9,46.641636,13.383333,46.641636,False
27.4,3.6,31.0,46.542136,13.083333,46.542136,False
27.4,3.7,31.1,46.44465,12.8,46.44465,False
27.4,3.8,31.2,46.349119,12.5,46.349119,False
27.4,3.9,31.3,46.255484,12.2,46.255484,False
27.4,4.0,31.4,46.163691,11.883333,46.163691,False
27.4,4.1,31.5,46.073686,11.583333,46.073686,False
27.4,4.2,31.6,45.985418,11.266667,45.985418,False
27.4,4.3,31.7,45.898838,10.95,45.898838,False
27.4,4.4,31.8,45.813897,10.633333,45.813897,False
27.4,4.5,31.9,45.730551,10.316667,45.730551,False
27.4,4.6,32.0,45.648755,9.983333,45.648755,False
27.4,4.7,32.1,45.568466,9.65,45.568466,False
27.4,4.8,32.2,45.489645,9.316667,45.489645,False
27.4,4.9,32.3,45.41225,8.966667,45.41225,False
27.4,5.0,32.4,45.336244,8.633333,45.336244,False
27.4,5.1,32.5,45.261591,8.283333,45.261591,False
27.4,5.2,32.6,45.188254,7.916667,45.188254,False
27.4,5.3,32.7,45.1162,7.566667,45.1162,False
27.4,5.4,32.8,45.045395,7.2,45.045395,False
27.4,5.5,32.9,44.975808,6.833333,44.975808,False
27.4,5.6,33.0,44.907407,6.45,44.907407,False
27.4,5.7,33.1,44.840162,6.083333,44.840162,False
27.4,5.8,33.2,44.774045,5.683333,44.774045,False
27.4,5.9,33.3,44.709028,5.3,44.709028,False
27.4,6.0,33.4,44.645083,4.9,44.645083,True
27.4,6.1,33.5,44.582185,4.5,44.582185,True
27.4,6.2,33.6,44.520307,4.083333,44.520307,True
27.4,6.3,33.7,44.459427,3.666667,44.459427,True
27.4,6.4,33.8,44.399519,3.25,44.399519,True
27.5,0.6,28.1,50.760825,20.6,50.760825,False
27.5,0.7,28.2,50.560735,20.383333,50.560735,False
27.5,0.8,28.3,50.366255,20.166667,50.366255,False
27.5,0.9,28.4,50.177157,19.933333,50.177157,False
27.5,1.0,28.5,49.993228,19.716667,49.993228,False
27.5,1.1,28.6,49.814264,19.483333,49.814264,False
27.5,1.2,28.7,49.640071,19.25,49.640071,False
27.5,1.3,28.8,49.470465,19.016667,49.470465,False
27.5,1.4,28.9,49.305271,18.783333,49.305271,False
27.5,1.5,29.0,49.144323,18.55,49.144323,False
27.5,1.6,29.1,48.987463,18.3,48.987463,False
27.5,1.7,29.2,48.83454,18.066667,48.83454,False
27.5,1.8,29.3,48.685411,17.816667,48.685411,False
27.5,1.9,29.4,48.539937,17.583333,48.539937,False
27.5,2.0,29.5,48.39799,17.333333,48.39799,False
27.5,2.1,29.6,48.259445,17.083333,48.259445,False
27.5,2.2,29.7,48.124182,16.833333,48.124182,False
27.5,2.3,29.8,47.992088,16.566667,47.992088,False
27.5,2.4,29.9,47.863056,16.316667,47.863056,False
27.5,2.5,30.0,47.73698,16.05,47.73698,False
27.5,2.6,30.1,47.613763,15.783333,47.613763,False
27.5,2.7,30.2,47.493309,15.516667,47.493309,False
27.5,2.8,30.3,47.375527,15.25,47.375527,False
27.5,2.9,30.4,47.260332,14.983333,47.260332,False
27.5,3.0,30.5,47.14764,14.716667,47.14764,False
27.5,3.1,30.6,47.03737,14.433333,47.03737,False
27.5,3.2,30.7,46.929447,14.15,46.929447,False
27.5,3.3,30.8,46.823798,13.866667,46.823798,False
27.5,3.4,30.9,46.720351,13.583333,46.720351,False
27.5,3.5,31.0,46.619041,13.3,46.619041,False
27.5,3.6,31.1,46.519801,13.0,46.519801,False
27.5,3.7,31.2,46.42257,12.7,46.42257,False
27.5,3.8,31.3,46.327288,12.416667,46.327288,False
27.5,3.9,31.4,46.233897,12.1,46.233897,False
27.5,4.0,31.5,46.142343,11.8,46.142343,False
27.5,4.1,31.6,46.052571,11.483333,46.052571,False
27.5,4.2,31.7,45.964532,11.183333,45.964532,False
27.5,4.3,31.8,45.878176,10.866667,45.878176,False
27.5,4.4,31.9,45.793455,10.533333,45.793455,False
27.5,4.5,32.0,45.710324,10.216667,45.710324,False
27.5,4.6,32.1,45.628738,9.883333,45.628738,False
27.5,4.7,32.2,45.548656,9.55,45.548656,False
27.5,4.8,32.3,45.470037,9.216667,45.470037,False
27.5,4.9,32.4,45.392841,8.866667,45.392841,False
27.5,5.0,32.5,45.31703,8.533333,45.31703,False
27.5,5.1,32.6,45.242567,8.166667,45.242567,False
27.5,5.2,32.7,45.169418,7.816667,45.169418,False
27.5,5.3,32.8,45.097547,7.45,45.097547,False
27.5,5.4,32.9,45.026922,7.083333,45.026922,False
27.5,5.5,33.0,44.957512,6.716667,44.957512,False
27.5,5.6,33.1,44.889284,6.35,44.889284,False
27.5,5.7,33.2,44.82221,5.966667,44.82221,False
27.5,5.8,33.3,44.75626,5.566667,44.75626,False
27.5,5.9,33.4,44.691407,5.183333,44.691407,False
27.5,6.0,33.5,44.627624,4.783333,44.627624,True
27.5,6.1,33.6,44.564884,4.366667,44.564884,True
27.5,6.2,33.7,44.503162,3.966667,44.503162,True
27.5,6.3,33.8,44.442435,3.533333,44.442435,True
27.5,6.4,33.9,44.382677,3.116667,44.382677,True
27.6,0.6,28.2,50.727106,20.55,50.727106,False
27.6,0.7,28.3,50.527568,20.333333,50.527568,False
27.6,0.8,28.4,50.333622,20.116667,50.333622,False
27.6,0.9,28.5,50.145044,19.883333,50.145044,False
27.6,1.0,28.6,49.96162,19.65,49.96162,False
27.6,1.1,28.7,49.783146,19.433333,49.783146,False
27.6,1.2,28.8,49.609429,19.2,49.609429,False
27.6,1.3,28.9,49.440286,18.966667,49.440286,False
27.6,1.4,29.0,49.275542,18.733333,49.275542,False
27.6,1.5,29.1,49.115032,18.483333,49.115032,False
27.6,1.6,29.2,48.958598,18.25,48.958598,False
27.6,1.7,29.3,48.80609,18.0,48.80609,False
27.6,1.8,29.4,48.657364,17.766667,48.657364,False
27.6,1.9,29.5,48.512284,17.516667,48.512284,False
27.6,2.0,29.6,48.370719,17.266667,48.370719,False
27.6,2.1,29.7,48.232547,17.016667,48.232547,False
27.6,2.2,29.8,48.097647,16.766667,48.097647,False
27.6,2.3,29.9,47.965908,16.5,47.965908,False
27.6,2.4,30.0,47.83722,16.25,47.83722,False
27.6,2.5,30.1,47.711482,15.983333,47.711482,False
27.6,2.6,30.2,47.588593,15.716667,47.588593,False
27.6,2.7,30.3,47.46846,15.45,47.46846,False
27.6,2.8,30.4,47.350991,15.183333,47.350991,False
27.6,2.9,30.5,47.236102,14.916667,47.236102,False
27.6,3.0,30.6,47.123707,14.633333,47.123707,False
27.6,3.1,30.7,47.013729,14.35,47.013729,False
27.6,3.2,30.8,46.906091,14.083333,46.906091,False
27.6,3.3,30.9,46.80072,13.783333,46.80072,False
27.6,3.4,31.0,46.697546,13.5,46.697546,False
27.6,3.5,31.1,46.596501,13.216667,46.596501,False
27.6,3.6,31.2,46.497521,12.916667,46.497521,False
27.6,3.7,31.3,46.400544,12.616667,46.400544,False
27.6,3.8,31.4,46.305511,12.316667,46.305511,False
27.6,3.9,31.5,46.212364,12.016667,46.212364,False
27.6,4.0,31.6,46.121048,11.716667,46.121048,False
27.6,4.1,31.7,46.03151,11.4,46.03151,False
27.6,4.2,31.8,45.943699,11.083333,45.943699,False
27.6,4.3,31.9,45.857566,10.766667,45.857566,False
27.6,4.4,32.0,45.773064,10.45,45.773064,False
27.6,4.5,32.1,45.690148,10.116667,45.690148,False
27.6,4.6,32.2,45.608772,9.783333,45.608772,False
27.6,4.7,32.3,45.528897,9.45,45.528897,False
27.6,4.8,32.4,45.450479,9.116667,45.450479,False
27.6,4.9,32.5,45.373481,8.766667,45.373481,False
27.6,5.0,32.6,45.297864,8.416667,45.297864,False
27.6,5.1,32.7,45.223592,8.066667,45.223592,False
27.6,5.2,32.8,45.15063,7.716667,45.15063,False
27.6,5.3,32.9,45.078942,7.35,45.078942,False
27.6,5.4,33.0,45.008497,6.983333,45.008497,False
27.6,5.5,33.1,44.939263,6.6,44.939263,False
27.6,5.6,33.2,44.871209,6.233333,44.871209,False
27.6,5.7,33.3,44.804305,5.85,44.804305,False
27.6,5.8,33.4,44.738522,5.45,44.738522,False
27.6,5.9,33.5,44.673833,5.066667,44.673833,False
27.6,6.0,33.6,44.610211,4.65,44.610211,True
27.6,6.1,33.7,44.547629,4.25,44.547629,True
27.6,6.2,33.8,44.486063,3.833333,44.486063,True
27.6,6.3,33.9,44.425488,3.416667,44.425488,True
27.6,6.4,34.0,44.365881,2.983333,44.365881,True
27.7,0.6,28.3,50.693457,20.5,50.693457,False
27.7,0.7,28.4,50.494469,20.283333,50.494469,False
27.7,0.8,28.5,50.301059,20.05,50.301059,False
27.7,0.9,28.6,50.113,19.833333,50.113,False
27.7,1.0,28.7,49.930079,19.6,49.930079,False
27.7,1.1,28.8,49.752095,19.366667,49.752095,False
27.7,1.2,28.9,49.578854,19.133333,49.578854,False
27.7,1.3,29.0,49.410173,18.9,49.410173,False
27.7,1.4,29.1,49.245879,18.666667,49.245879,False
27.7,1.5,29.2,49.085807,18.433333,49.085807,False
27.7,1.6,29.3,48.929798,18.183333,48.929798,False
27.7,1.7,29.4,48.777704,17.95,48.777704,False
27.7,1.8,29.5,48.629381,17.7,48.629381,False
27.7,1.9,29.6,48.484693,17.45,48.484693,False
27.7,2.0,29.7,48.343511,17.2,48.343511,False
27.7,2.1,29.8,48.205711,16.95,48.205711,False
27.7,2.2,29.9,48.071174,16.7,48.071174,False
27.7,2.3,30.0,47.939788,16.433333,47.939788,False
27.7,2.4,30.1,47.811446,16.166667,47.811446,False
27.7,2.5,30.2,47.686043,15.916667,47.686043,False
27.7,2.6,30.3,47.563483,15.65,47.563483,False
27.7,2.7,30.4,47.44367,15.383333,47.44367,False
27.7,2.8,30.5,47.326514,15.1,47.326514,False
27.7,2.9,30.6,47.211929,14.833333,47.211929,False
27.7,3.0,30.7,47.099833,14.55,47.099833,False
27.7,3.1,30.8,46.990146,14.283333,46.990146,False
27.7,3.2,30.9,46.882792,14.0,46.882792,False
27.7,3.3,31.0,46.777699,13.716667,46.777699,False
27.7,3.4,31.1,46.674796,13.416667,46.674796,False
27.7,3.5,31.2,46.574017,13.133333,46.574017,False
27.7,3.6,31.3,46.475297,12.833333,46.475297,False
27.7,3.7,31.4,46.378574,12.533333,46.378574,False
27.7,3.8,31.5,46.283789,12.233333,46.283789,False
27.7,3.9,31.6,46.190885,11.933333,46.190885,False
27.7,4.0,31.7,46.099806,11.616667,46.099806,False
27.7,4.1,31.8,46.010501,11.316667,46.010501,False
27.7,4.2,31.9,45.922918,11.0,45.922918,False
27.7,4.3,32.0,45.837009,10.666667,45.837009,False
27.7,4.4,32.1,45.752725,10.35,45.752725,False
27.7,4.5,32.2,45.670023,10.016667,45.670023,False
27.7,4.6,32.3,45.588858,9.683333,45.588858,False
27.7,4.7,32.4,45.509188,9.35,45.509188,False
27.7,4.8,32.5,45.430972,9.016667,45.430972,False
27.7,4.9,32.6,45.354171,8.666667,45.354171,False
27.7,5.0,32.7,45.278748,8.316667,45.278748,False
27.7,5.1,32.8,45.204667,7.966667,45.204667,False
27.7,5.2,32.9,45.13189,7.6,45.13189,False
27.7,5.3,33.0,45.060386,7.233333,45.060386,False
27.7,5.4,33.1,44.990121,6.866667,44.990121,False
27.7,5.5,33.2,44.921063,6.5,44.921063,False
27.7,5.6,33.3,44.853181,6.116667,44.853181,False
27.7,5.7,33.4,44.786447,5.733333,44.786447,False
27.7,5.8,33.5,44.720831,5.333333,44.720831,False
27.7,5.9,33.6,44.656305,4.933333,44.656305,True
27.7,6.0,33.7,44.592844,4.533333,44.592844,True
27.7,6.1,33.8,44.53042,4.133333,44.53042,True
27.7,6.2,33.9,44.469009,3.716667,44.469009,True
27.7,6.3,34.0,44.408587,3.283333,44.408587,True
27.7,6.4,34.1,44.349129,2.85,44.349129,True
27.8,0.6,28.4,50.659877,20.45,50.659877,False
27.8,0.7,28.5,50.46144,20.233333,50.46144,False
27.8,0.8,28.6,50.268564,20.0,50.268564,False
27.8,0.9,28.7,50.081024,19.783333,50.081024,False
27.8,1.0,28.8,49.898607,19.55,49.898607,False
27.8,1.1,28.9,49.721112,19.316667,49.721112,False
27.8,1.2,29.0,49.548346,19.083333,49.548346,False
27.8,1.3,29.1,49.380127,18.85,49.380127,False
27.8,1.4,29.2,49.216283,18.616667,49.216283,False
27.8,1.5,29.3,49.056647,18.366667,49.056647,False
27.8,1.6,29.4,48.901063,18.133333,48.901063,False
27.8,1.7,29.5,48.749382,17.883333,48.749382,False
27.8,1.8,29.6,48.601462,17.633333,48.601462,False
27.8,1.9,29.7,48.457166,17.383333,48.457166,False
27.8,2.0,29.8,48.316366,17.133333,48.316366,False
27.8,2.1,29.9,48.178937,16.883333,48.178937,False
27.8,2.2,30.0,48.044763,16.633333,48.044763,False
27.8,2.3,30.1,47.91373,16.366667,47.91373,False
27.8,2.4,30.2,47.785732,16.1,47.785732,False
27.8,2.5,30.3,47.660666,15.85,47.660666,False
27.8,2.6,30.4,47.538433,15.583333,47.538433,False
27.8,2.7,30.5,47.418939,15.3,47.418939,False
27.8,2.8,30.6,47.302096,15.033333,47.302096,False
27.8,2.9,30.7,47.187816,14.766667,47.187816,False
27.8,3.0,30.8,47.076017,14.483333,47.076017,False
27.8,3.1,30.9,46.96662,14.2,46.96662,False
27.8,3.2,31.0,46.85955,13.916667,46.85955,False
27.8,3.3,31.1,46.754734,13.633333,46.754734,False
27.8,3.4,31.2,46.652103,13.35,46.652103,False
27.8,3.5,31.3,46.551588,13.05,46.551588,False
27.8,3.6,31.4,46.453127,12.75,46.453127,False
27.8,3.7,31.5,46.356658,12.45,46.356658,False
27.8,3.8,31.6,46.262121,12.15,46.262121,False
27.8,3.9,31.7,46.169459,11.85,46.169459,False
27.8,4.0,31.8,46.078619,11.533333,46.078619,False
27.8,4.1,31.9,45.989546,11.216667,45.989546,False
27.8,4.2,32.0,45.90219,10.9,45.90219,False
27.8,4.3,32.1,45.816504,10.583333,45.816504,False
27.8,4.4,32.2,45.732439,10.25,45.732439,False
27.8,4.5,32.3,45.64995,9.933333,45.64995,False
27.8,4.6,32.4,45.568994,9.6,45.568994,False
27.8,4.7,32.5,45.48953,9.25,45.48953,False
27.8,4.8,32.6,45.411515,8.916667,45.411515,False
27.8,4.9,32.7,45.334912,8.566667,45.334912,False
27.8,5.0,32.8,45.259682,8.216667,45.259682,False
27.8,5.1,32.9,45.18579,7.85,45.18579,False
27.8,5.2,33.0,45.1132,7.5,45.1132,False
27.8,5.3,33.1,45.041878,7.133333,45.041878,False
27.8,5.4,33.2,44.971792,6.766667,44.971792,False
27.8,5.5,33.3,44.90291,6.383333,44.90291,False
27.8,5.6,33.4,44.835201,6.0,44.835201,False
27.8,5.7,33.5,44.768636,5.616667,44.768636,False
27.8,5.8,33.6,44.703186,5.216667,44.703186,False
27.8,5.9,33.7,44.638824,4.816667,44.638824,True
27.8,6.0,33.8,44.575523,4.416667,44.575523,True
27.8,6.1,33.9,44.513257,4.0,44.513257,True
27.8,6.2,34.0,44.452001,3.583333,44.452001,True
27.8,6.3,34.1,44.39173,3.15,44.39173,True
27.8,6.4,34.2,44.332422,2.733333,44.332422,True
27.9,0.6,28.5,50.626368,20.4,50.626368,False
27.9,0.7,28.6,50.428481,20.183333,50.428481,False
27.9,0.8,28.7,50.236138,19.95,50.236138,False
27.9,0.9,28.8,50.049116,19.716667,50.049116,False
27.9,1.0,28.9,49.867203,19.5,49.867203,False
27.9,1.1,29.0,49.690196,19.266667,49.690196,False
27.9,1.2,29.1,49.517905,19.033333,49.517905,False
27.9,1.3,29.2,49.350148,18.783333,49.350148,False
27.9,1.4,29.3,49.186752,18.55,49.186752,False
27.9,1.5,29.4,49.027553,18.316667,49.027553,False
27.9,1.6,29.5,48.872393,18.066667,48.872393,False
27.9,1.7,29.6,48.721126,17.816667,48.721126,False
27.9,1.8,29.7,48.573607,17.566667,48.573607,False
27.9,1.9,29.8,48.429703,17.316667,48.429703,False
27.9,2.0,29.9,48.289283,17.066667,48.289283,False
27.9,2.1,30.0,48.152226,16.816667,48.152226,False
27.9,2.2,30.1,48.018414,16.566667,48.018414,False
27.9,2.3,30.2,47.887734,16.3,47.887734,False
27.9,2.4,30.3,47.76008,16.033333,47.76008,False
27.9,2.5,30.4,47.635349,15.766667,47.635349,False
27.9,2.6,30.5,47.513443,15.5,47.513443,False
27.9,2.7,30.6,47.394269,15.233333,47.394269,False
27.9,2.8,30.7,47.277736,14.966667,47.277736,False
27.9,2.9,30.8,47.163761,14.683333,47.163761,False
27.9,3.0,30.9,47.052259,14.4,47.052259,False
27.9,3.1,31.0,46.943152,14.116667,46.943152,False
27.9,3.2,31.1,46.836366,13.833333,46.836366,False
27.9,3.3,31.2,46.731826,13.55,46.731826,False
27.9,3.4,31.3,46.629465,13.266667,46.629465,False
27.9,3.5,31.4,46.529216,12.966667,46.529216,False
27.9,3.6,31.5,46.431013,12.666667,46.431013,False
27.9,3.7,31.6,46.334797,12.366667,46.334797,False
27.9,3.8,31.7,46.240508,12.066667,46.240508,False
27.9,3.9,31.8,46.148088,11.75,46.148088,False
27.9,4.0,31.9,46.057484,11.45,46.057484,False
27.9,4.1,32.0,45.968644,11.133333,45.968644,False
27.9,4.2,32.1,45.881515,10.816667,45.881515,False
27.9,4.3,32.2,45.796051,10.483333,45.796051,False
27.9,4.4,32.3,45.712204,10.166667,45.712204,False
27.9,4.5,32.4,45.629929,9.833333,45.629929,False
27.9,4.6,32.5,45.549182,9.5,45.549182,False
27.9,4.7,32.6,45.469922,9.15,45.469922,False
27.9,4.8,32.7,45.392109,8.816667,45.392109,False
27.9,4.9,32.8,45.315702,8.466667,45.315702,False
27.9,5.0,32.9,45.240666,8.116667,45.240666,False
27.9,5.1,33.0,45.166963,7.75,45.166963,False
27.9,5.2,33.1,45.094559,7.383333,45.094559,False
27.9,5.3,33.2,45.023419,7.016667,45.023419,False
27.9,5.4,33.3,44.953512,6.65,44.953512,False
27.9,5.5,33.4,44.884805,6.266667,44.884805,False
27.9,5.6,33.5,44.817268,5.883333,44.817268,False
27.9,5.7,33.6,44.750872,5.5,44.750872,False
27.9,5.8,33.7,44.685589,5.1,44.685589,False
27.9,5.9,33.8,44.62139,4.7,44.62139,True
27.9,6.0,33.9,44.558248,4.3,44.558248,True
27.9,6.1,34.0,44.49614,3.883333,44.49614,True
27.9,6.2,34.1,44.435038,3.45,44.435038,True
27.9,6.3,34.2,44.374919,3.033333,44.374919,True
27.9,6.4,34.3,44.31576,2.6,44.31576,True
28.0,0.6,28.6,50.59293,20.35,50.59293,False
28.0,0.7,28.7,50.395592,20.133333,50.395592,False
28.0,0.8,28.8,50.203783,19.9,50.203783,False
28.0,0.9,28.9,50.017278,19.666667,50.017278,False
28.0,1.0,29.0,49.835867,19.433333,49.835867,False
28.0,1.1,29.1,49.659349,19.2,49.659349,False
28.0,1.2,29.2,49.487532,18.966667,49.487532,False
28.0,1.3,29.3,49.320236,18.733333,49.320236,False
28.0,1.4,29.4,49.157288,18.483333,49.157288,False
28.0,1.5,29.5,48.998524,18.25,48.998524,False
28.0,1.6,29.6,48.843789,18.0,48.843789,False
28.0,1.7,29.7,48.692934,17.766667,48.692934,False
28.0,1.8,29.8,48.545817,17.516667,48.545817,False
28.0,1.9,29.9,48.402303,17.266667,48.402303,False
28.0,2.0,30.0,48.262264,17.0,48.262264,False
28.0,2.1,30.1,48.125578,16.75,48.125578,False
28.0,2.2,30.2,47.992127,16.483333,47.992127,False
28.0,2.3,30.3,47.861799,16.233333,47.861799,False
28.0,2.4,30.4,47.734489,15.966667,47.734489,False
28.0,2.5,30.5,47.610092,15.7,47.610092,False
28.0,2.6,30.6,47.488513,15.433333,47.488513,False
28.0,2.7,30.7,47.369658,15.166667,47.369658,False
28.0,2.8,30.8,47.253437,14.883333,47.253437,False
28.0,2.9,30.9,47.139764,14.616667,47.139764,False
28.0,3.0,31.0,47.028559,14.333333,47.028559,False
28.0,3.1,31.1,46.919742,14.05,46.919742,False
28.0,3.2,31.2,46.813238,13.766667,46.813238,False
28.0,3.3,31.3,46.708976,13.466667,46.708976,False
28.0,3.4,31.4,46.606885,13.183333,46.606885,False
28.0,3.5,31.5,46.506899,12.883333,46.506899,False
28.0,3.6,31.6,46.408955,12.583333,46.408955,False
28.0,3.7,31.7,46.312991,12.283333,46.312991,False
28.0,3.8,31.8,46.218949,11.983333,46.218949,False
28.0,3.9,31.9,46.126771,11.666667,46.126771,False
